"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
12.2165207223936,"D46","ZX",2019-11-23,"Medium","Expensive","Medium","Very Long","Cold","Steam plant","Yes","Under review","Ceramic","Rough",15.3081975001713,7.05724332577663,16.1495739402848,17.7367796029085,350.694605910685,320.98451571539,16.9858665597615,12.7077548985645,11.1756227402742,10.5069225001085,87.2538352854457,72.9610468952451,96.5168544183535,357.097176001407,90.7904243844533,81.1952448181181,90.7201732641138,368.852703347802,88.6453737579999,82.6136735064004,-29.0375104255754,-26.8452560402925,343.386730218772,-25.7327061418329,-34.9206960301598,328.049001463223,-35.205306976957,-57.4175465371372,323.229307441507,-39.6410141134467
25.5735984996116,"D47","ZX",2019-11-30,"Medium","Expensive","Fast","Long","Warm","Steam plant","No","Checked","Wooden","Rough",16.9624780821011,16.4441713321335,8.78634320385853,16.896577354809,342.185664752033,321.380754716229,19.2234919207203,12.0610202619999,13.0748664517288,9.78525635816711,96.2829091954905,90.4905745841475,79.2900132922908,344.473425629549,68.4482028902879,82.4118842579372,80.3111688325967,355.610918863676,94.0548738983693,89.0227359596674,9.82085642964187,-2.43385737150848,351.87795386184,-4.59083386105754,19.494325659687,344.620073020924,-14.4671180326102,23.7383619328562,351.284135906026,-10.6025687637467
37.6610899200149,"D48","ZX",2019-12-06,"High","Cheap","Medium","Long","Warm","Storage tanks","No","Under review","Ceramic","Smooth",34.0812483712615,40.9307383855,36.0843609568473,38.4250713418566,343.574521392584,364.922225759365,46.3655494982931,43.15017735962,31.0280335387893,44.5404359372205,84.9001317192533,86.7561304059163,86.7215201879918,345.95291583566,104.116139927726,71.7922326962843,82.8524349576821,326.321870128158,94.5039589405298,77.4878859545392,32.762516806426,64.6363057331476,327.58656328544,50.0271040453401,56.8354142588539,323.417484171223,78.8419975721418,30.8478161522179,352.867352711037,29.2464291717003
21.2570507289469,"D49","ZX",2019-12-13,"High","Expensive","Medium","Short","Hot","Storage tanks","Yes","Under review","Metal","Rough",13.2892154431721,11.5926544640557,8.76584852752526,15.4607870134049,359.866787171923,332.977198814042,17.9116936702604,22.5150589448414,NA,6.4625642499489,83.6030139265204,94.1937875029946,105.227076628808,354.23886479577,98.9429539781233,96.5909995723585,97.0913115747628,321.639386150055,118.304665065697,74.609879505607,46.8170266959095,47.1316652045274,366.013560460415,59.1716528241538,36.1798753915021,349.214440274518,34.5083395364263,7.85689386955435,329.735274093691,35.0574514652183
17.6171133467747,"D50","ZX",2019-12-21,"High","Cheap","Fast","Short","Warm","Storage tanks","Yes","Checked","Ceramic","Rough",22.5460309076135,31.9426316381557,38.2734057079154,28.8844479214155,360.16847043531,352.310103287455,30.6366600638007,23.8359805769615,26.4437574981736,23.5380756907336,93.2685254311545,80.4204789813626,95.4542211949756,340.252161170356,68.3199239778951,87.0035403013186,77.157994021044,354.903743618634,79.520867997156,86.1343645373494,13.7394548534852,40.1904394525504,350.675108486321,13.9970672948612,26.9335414062066,323.992337419186,20.8511167018126,16.7275801380011,321.157755730674,34.2035740419227
30.2788328696274,"D51","ZX",2019-12-27,"High","Expensive","Medium","Short","Hot","Control room","No","Under review","Plastic","Smooth",30.3112047138937,39.7594970942063,35.4385574068194,39.0694537096733,346.818980206735,326.387374107726,38.7982508761384,27.3356637869278,34.5848653261684,27.0010317564903,68.637890930379,83.1499287343294,71.5974877991566,321.778285636101,78.6619753477217,80.9710109038405,61.1122913927775,342.817302856129,71.9487282716403,79.0247040738146,-32.2703187792341,-48.0955481762722,328.460715285037,-42.3583347132353,-59.4896969479417,357.205176544376,-55.3255262994813,-58.6262988294511,340.725407160353,-52.3489647946957
20.1962088833486,"D52","ZX",2020-01-03,"Medium","Expensive","Medium","Short","Warm","Control room","No","Checked","Metal","Rough",39.5263354936473,44.0070884551883,36.914842184834,37.3179941580491,368.488497408107,332.076019204687,43.2839805854588,40.3745355381027,35.5863969820561,44.5214229700258,53.49820467986,34.7534080046071,55.7083361176933,322.101496770047,43.402326494363,62.1407618330572,45.0720301725768,328.91563189216,34.2026478587608,61.8707275737761,-11.0905382938389,-4.16499003401873,324.917235753965,9.36046141990977,-0.65970734074917,369.153944232967,-24.9086606592424,9.17393783610304,352.779261725955,-13.0132845981439
20.7415369301412,"D53","ZX",2020-01-11,"Medium","Cheap","Fast","Long","Hot","Steam plant","Yes","Checked","Wooden","Rough",6.34627669799787,14.9630205182496,9.62932962409005,9.66684727009197,367.821053874213,358.639412412886,6.60911382600899,3.2280066270352,6.02507764122835,14.9887291283882,46.3180280548913,32.2575191930957,44.2207175801768,321.373735372908,41.0873391511215,46.4514295209272,39.5548097477333,362.010979854967,48.2747818356687,34.5760011693651,-25.3091483716746,-38.4396522491019,369.759278562851,-48.8306937885301,-30.3601574501279,356.857621720992,-32.1461867185805,-50.718595552841,335.968536445871,-30.7852978392232
23.4000307637996,"D54","ZX",2020-01-18,"High","Expensive","Medium","Long","Cold","Control room","No","Checked","Wooden","Textured",5.01398950210188,2.96235942494364,6.70648017018198,-0.79587129208106,368.144861799665,349.362637130544,5.9282497770315,2.73699460182708,12.1648725623407,13.9408848815019,86.3785014602747,62.0183409441071,92.3302804350775,367.794839448761,78.0769800017,90.6361043724682,75.2947423860388,322.707369625568,92.6890486363369,74.9115447413979,51.1847352906364,82.3102978995666,350.34831500845,80.6943527843538,34.714172220689,321.978527591564,50.3346544222138,69.9652637435249,336.045608697459,41.5649372307193
33.0577700698817,"D55","ZX",2020-01-24,"Medium","Expensive","Medium","Long","Warm","Steam plant","No","Checked","Wooden","Textured",32.1214146833848,34.2712686302131,30.87979235811,32.1688264486152,369.480278883129,361.857739398256,35.1581891287479,24.9502362234205,30.9426585939798,30.8541166264123,72.7261605631633,75.8411426129747,58.9793925718821,362.127060587518,74.8279206749094,67.556789745066,74.994998076545,340.685242209584,64.9122190485055,71.6234843606308,-31.4413339726149,-25.0504532409227,358.127012341283,-36.2886354989687,-27.303362882657,360.310382982716,-42.0324691132191,-36.8190013488872,346.547851366922,-54.5906085550517
15.7503859951335,"D56","ZX",2020-01-31,"Medium","Expensive","Fast","Short","Warm","Steam plant","No","Under review","Plastic","Textured",4.50499068137303,2.26629519001033,12.4998427732532,12.8707893272667,345.114891899284,363.9870639937,11.1497681085751,15.3212599041255,11.6203697974114,9.02366088020597,104.840871141772,89.3349672021283,102.966248762055,364.857930915896,81.3680285960812,68.7180256309408,87.0792653470208,334.422797365114,107.378025183436,77.931067989156,96.1218779285911,73.2448360531857,323.938638675027,90.983798179845,78.9051832917867,322.074608509429,78.2791816973939,66.9186335545041,341.140183880925,96.6360528909718
27.0139236551972,"D57","ZX",2020-02-08,"Low","Expensive","Medium","Long","Warm","Storage tanks","No","Uncertain","Wooden","Textured",24.4882123788227,28.8696040315655,24.6825838726856,23.1640174867308,337.098234244622,348.809934156016,27.7454909325473,31.785511992859,NA,30.2505054636122,38.0928253924118,57.2468768137668,48.7871598072399,321.644016080536,51.9531697021932,47.8729211275968,39.1916251487241,363.28753562877,37.6220308141105,45.7226643443997,66.694104602155,49.1808226839651,351.221765500959,31.627507215383,32.4752358870668,347.218284166884,71.6330914190317,11.9293486219142,333.758327788673,49.5915623310997
24.4437618735302,"D58","ZX",2020-02-15,"Low","Expensive","Fast","Short","Cold","Steam plant","Yes","Under review","Ceramic","Smooth",30.7665084740274,33.8767822955961,29.4098150544923,38.4235705492475,345.444140087347,324.925591032952,42.1857175863738,40.6612772555414,33.192066525538,32.0101241736807,74.5969729452854,55.705617683162,49.5268459339492,358.622462004423,55.221826902405,46.0292115459045,59.1271702050432,334.96660382254,55.8088320665455,59.4494933602671,108.875696774057,97.5643833321147,337.982100322843,60.8997699871532,87.5382767150062,323.391951497179,84.2485136343533,82.3053071730794,358.770265842322,104.359464464931
15.7293013772848,"D59","ZX",2020-02-21,"High","Expensive","Fast","Very Long","Cold","Control room","No","Uncertain","Ceramic","Smooth",43.006211244967,39.8877332704328,40.0109248333713,36.7504168939614,355.077048058156,341.283606917132,36.7048616360964,46.4603821959763,39.1924294149083,33.972324846352,72.0372802391662,80.1341654320229,76.9371770575328,339.540468906052,99.9715020558519,61.5456704119355,84.9036457313415,359.577785308938,72.9806853708125,78.8684086147275,1.68811493566929,-9.59240076481858,337.292751627974,21.4554238168082,15.1038237703123,365.767009747215,-12.313269573162,-5.21847984481896,325.034253560007,13.2313195815952
3.79068556483342,"D60","ZX",2020-02-28,"Low","Expensive","Medium","Very Long","Warm","Storage tanks","No","Under review","Wooden","Textured",4.43828967667219,-5.96336555712305,-0.139301267677594,14.5257918255352,352.477501383983,363.306122615468,3.61725902914215,-2.76912052507361,1.40582226808404,1.03573602565946,37.8158300443609,42.5141128286161,47.322663316288,321.767023047432,24.4598685650875,46.8781912496682,42.0764320442769,369.556469114032,37.4866320730493,41.617216682955,-20.4872506353879,-27.4417181017691,345.29696286656,-20.7083446100414,-23.0042551452782,341.426093706395,-17.8116326914117,-34.6567802012166,344.683373060543,-6.95899676585266
24.8342988695531,"D61","ZX",2020-03-07,"Low","Cheap","Medium","Short","Cold","Control room","Yes","Under review","Wooden","Rough",42.7857369581908,34.6214072008701,35.718280109424,39.5728718042075,362.779855732806,368.944819404278,43.3974770660135,33.133524667623,32.3806855126734,26.8237252669622,60.0360194780881,67.2477121054691,50.2741750179809,357.321637384593,61.7914977816556,58.5067016201929,31.7874055386326,322.854013291653,68.0643459372327,60.5104375531658,94.6171862871211,90.916456147935,353.148685912602,72.1411653380048,81.5075265335056,331.222044867463,87.3098497814819,56.9707236026972,362.313247232232,67.1918802332881
17.2733227492056,"D62","ZX",2020-03-14,"High","Expensive","Fast","Very Long","Warm","Control room","Yes","Uncertain","Plastic","Smooth",43.0493635995533,24.2187373307558,40.4086826832699,41.1871028430334,366.523244399577,353.920695562847,33.5463562868451,32.2199179123974,40.4614586902945,37.3719308779038,101.66771627964,105.27849535767,97.1818772646565,368.775564564858,95.6102423382209,92.224658310621,100.172614455184,351.602802919224,75.3672163318276,87.2455867564152,2.26119860858307,-16.2144460730192,354.928628907073,-4.38720281472061,-16.150997173252,338.227427289821,-20.1617124669082,-4.82592973241901,365.655423402786,-14.7674378747686
22.5217392343727,"D63","ZX",2020-03-21,"High","Cheap","Fast","Long","Warm","Steam plant","Yes","Checked","Ceramic","Textured",29.9080344683595,21.586469401878,23.6085226303697,20.3442992275474,360.26743931463,362.906283808406,23.4015526627046,28.0945084060235,NA,24.4329810490145,42.8138921627757,29.0745130905959,32.6687673651432,358.782999082468,39.3679523367972,34.3832423305061,49.0007891798647,357.64786303509,16.8229169601033,42.4069702711538,54.665317640869,78.7728472531547,336.871689574327,70.8345813608268,74.0697440038665,354.573843888938,78.1058302121927,92.3656638262328,364.837315566838,72.7284977813864
30.2056941912616,"D64","ZX",2020-03-27,"Medium","Cheap","Fast","Long","Cold","Steam plant","Yes","Checked","Wooden","Smooth",19.784410498368,21.4031211963499,22.7751814939033,21.2521500258336,330.72531810496,326.490493379533,25.670223036189,24.9910083882928,NA,25.8535111140394,77.8888422629723,82.3273250929158,101.018955129242,331.566571309231,74.3619815188917,70.5516778743559,69.3122234129135,321.147559215315,69.5616557597327,75.473590836619,8.31211813242004,35.3994500734769,339.835915602744,-16.7291750036834,9.96591459380861,342.005483682733,26.2314254391987,26.3691958295119,359.275235298555,18.8989221807535
23.2916296300325,"D65","ZX",2020-04-03,"Low","Expensive","Medium","Long","Hot","Control room","Yes","Under review","Plastic","Rough",24.5307009505776,18.7337900953126,18.4414525881124,24.2772974639507,367.592388850171,361.342380538117,21.7686969955582,20.6729189366139,NA,19.6556468025182,25.8619215880556,32.7932571556158,37.4617944134444,326.879953318276,26.9637711458169,24.0610561423639,42.3423828256192,323.852967731655,39.9898472863618,32.1566986459659,96.6222719627231,78.2466545445378,333.988184579648,73.7322686999077,90.9179569493766,347.696414175443,74.6270809132487,88.3910905492255,361.365430643782,101.253834481027
10.3152240278277,"D66","ZX",2020-04-10,"Medium","Cheap","Slow","Short","Cold","Control room","Yes","Checked","Wooden","Rough",20.3286560794048,21.6212991802833,15.8958904220751,20.0647616744409,323.305919875856,357.546886294149,18.577276142029,27.2230344330972,NA,19.1627493319881,48.3878654090658,52.6608967015966,35.2712668777052,357.696306675207,55.2400085170827,35.4109763911395,57.3132213776486,334.889190159738,56.1990613952653,59.6165773743996,46.4153230669582,39.8013139130991,363.27815430006,39.7113295428044,48.4072160586554,344.402782379184,23.8950940386385,63.901593460911,320.736881280318,65.6652593065587
18.1855841427097,"D67","ZX",2020-04-17,"High","Expensive","Medium","Short","Hot","Control room","Yes","Checked","Ceramic","Rough",16.3197373914657,14.2231275025238,7.02119392086702,11.2508787449764,365.197459368501,342.932436910924,21.3764555256604,9.60680425250158,NA,27.0158294942124,68.9373827096209,72.5994718461169,66.3951724358274,360.755321551114,64.7920071159262,81.8251565827946,69.4387053439793,346.530242385343,68.7320775942971,74.12112947807,98.8694573070578,111.10028151378,349.509902861901,93.2902177535207,103.593047236229,328.434853388462,87.9773852050215,96.7821816972111,332.885200220626,80.5613597227276
26.0275275445065,"D68","ZX",2020-04-24,"Medium","Fair","Medium","Long","Warm","Control room","No","Uncertain","Plastic","Rough",16.8519565629926,27.0671779424798,21.1805838259931,20.3720605119561,337.568330501672,320.84821813507,27.3574086830305,32.5459089686553,NA,24.0261803429825,68.558984736506,55.9103071216053,66.3899678398533,338.779344542418,46.4745349817423,66.127683316087,53.545318067957,347.022550627589,64.6247451129598,61.3610189689414,21.4866132945299,-15.7576295435622,363.024650588632,2.06250969459599,22.0405436553883,355.191467229743,-1.97114220201325,25.5430677618421,362.618712771218,13.5706546515636
21.3255735658813,"D69","ZX",2020-05-02,"Medium","Expensive","Medium","Short","Hot","Storage tanks","No","Checked","Plastic","Smooth",13.790290669671,14.7571695007565,9.89198660756256,8.00389685147938,321.151187927462,350.343465984333,10.5757092822745,12.3610663394071,14.6624318739815,5.84931744675646,103.179782253121,83.920859620031,80.4439303134506,359.007262536325,105.228000764912,96.9266171511764,81.5461137715981,364.087549566757,92.0568416076331,96.6839238782892,54.5402471744379,42.6731785100722,363.820016039535,30.2720888719169,58.1228397388491,336.500330134295,42.3563365916559,49.7089817500231,320.821484532207,72.9080859028629
14.6815508230778,"D70","ZX",2020-05-08,"High","Expensive","Fast","Short","Hot","Control room","No","Uncertain","Wooden","Textured",7.10190181385126,2.95565018248924,-2.43643572611905,-1.0992927043031,345.053282571025,331.775768187363,7.96189214684715,1.05040137423892,-2.17620453374353,-2.46869626422336,69.9923264554391,85.2987873384493,77.1368178590121,367.782039199956,97.9652645577996,93.9968300568388,95.9348310435993,326.006056675687,78.0528899686116,78.9262785276023,-51.506185625158,-57.4311238656706,361.705315641593,-37.6500911866163,-43.1919074244147,345.149564957246,-46.1635920144517,-30.7902984560085,354.273249702528,-42.2627450553154
34.7156255275353,"D71","ZX",2020-05-15,"High","Expensive","Fast","Long","Hot","Steam plant","No","Uncertain","Wooden","Rough",29.1941457034186,32.6079356181488,35.4200274144453,26.9128433370704,325.029468750581,365.75257729739,30.0101570158861,32.3173874415598,31.3168241001004,30.698075072068,90.0236444221244,75.8240748180936,99.1059681110693,323.631855326239,82.4911425663849,104.901376053166,107.804524898788,334.663699967787,78.9543649767979,87.6723986946695,107.100271556181,95.9413824505801,357.168911250774,105.440708363474,104.592248196327,350.828250839841,128.292357243643,77.3307365831803,345.135919742752,93.2693173341107
